Name,POS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,Team
Luke Schenscher,C,0.6,2.1,30.4,0.0,0.0,0.0,0.5,0.6,71.4,0.6,2.1,30.4,0.826,0.3,11,0.0,10.7,1.7,0.9,1.4,2.3,0.1,0.2,0.4,0.4,2.3,0.3,3.89,POR
Jeremy Richardson,SG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.59,POR
Carlos Boozer,PF,8.7,15.6,56.1,0.0,0.0,0.0,3.4,5.0,68.5,8.7,15.6,56.1,1.3419999999999999,0.56,74,74.0,34.6,20.9,3.2,8.5,11.7,3.0,0.9,0.3,2.6,2.9,1.1,24.11,UTAH
Mehmet Okur,C,6.1,13.3,46.2,1.6,4.2,38.4,3.7,4.8,76.5,4.5,9.1,49.8,1.324,0.52,80,80.0,33.3,17.6,2.0,5.2,7.2,2.0,0.5,0.5,1.6,3.2,1.2,18.19,UTAH
Deron Williams,PG,6.2,13.5,45.6,1.0,3.2,32.2,2.8,3.7,76.7,5.2,10.4,49.8,1.198,0.49,80,80.0,36.9,16.2,0.5,2.8,3.3,9.3,1.0,0.2,3.1,3.2,3.0,17.15,UTAH
Matt Harpring,SF,4.2,8.5,49.1,0.2,0.5,33.3,3.1,4.0,76.7,4.0,8.0,50.1,1.3630000000000002,0.5,77,2.0,25.5,11.6,1.5,3.1,4.6,1.3,0.7,0.1,1.5,3.0,0.8,14.76,UTAH
Derek Fisher,PG,3.1,8.2,38.2,0.6,1.9,30.8,3.2,3.7,85.3,2.6,6.3,40.5,1.224,0.42,82,61.0,27.9,10.1,0.4,1.5,1.8,3.3,1.0,0.1,1.5,2.9,2.3,11.42,UTAH
Andrei Kirilenko,SF,2.8,6.0,47.1,0.2,1.1,21.3,2.5,3.4,72.8,2.6,4.9,52.8,1.3969999999999998,0.49,70,70.0,29.3,8.3,1.3,3.4,4.7,2.9,1.1,2.1,1.9,2.5,1.5,14.38,UTAH
Gordan Giricek,SG,2.9,6.2,46.2,0.9,2.0,42.6,1.2,1.4,81.6,2.0,4.2,47.9,1.247,0.53,61,6.0,19.5,7.8,0.4,1.7,2.1,1.0,0.5,0.1,1.0,2.0,1.0,11.29,UTAH
Paul Millsap,PF,2.5,4.9,52.5,0.0,0.0,33.3,1.7,2.5,67.3,2.5,4.8,52.7,1.405,0.53,82,1.0,18.0,6.8,2.2,2.9,5.2,0.8,0.8,0.9,1.1,2.9,0.7,17.64,UTAH
Ronnie Brewer,SF,1.8,3.4,52.8,0.0,0.2,0.0,1.0,1.5,67.5,1.8,3.3,55.4,1.347,0.53,56,14.0,12.1,4.6,0.7,0.7,1.3,0.4,0.7,0.1,0.4,0.8,1.0,15.33,UTAH
C.J. Miles,G,1.1,3.1,34.5,0.2,0.9,21.9,0.4,0.6,60.9,0.9,2.3,39.3,0.871,0.38,37,13.0,10.1,2.7,0.3,0.6,0.9,0.7,0.3,0.1,0.8,1.6,0.9,2.75,UTAH
Rafael Araujo,C,1.0,2.3,41.5,0.0,0.0,0.0,0.6,1.0,62.1,1.0,2.3,41.5,1.1079999999999999,0.42,28,0.0,8.9,2.6,0.8,1.6,2.4,0.4,0.2,0.1,0.6,1.4,0.6,8.27,UTAH
Jarron Collins,C,0.9,2.1,44.1,0.0,0.0,0.0,0.7,1.0,65.1,0.9,2.1,44.1,1.2,0.44,82,9.0,11.1,2.5,0.9,1.2,2.1,0.7,0.2,0.1,0.5,1.8,1.6,8.01,UTAH
Dee Brown,PG,0.7,2.0,32.7,0.1,0.6,21.4,0.5,0.8,64.9,0.5,1.4,37.1,0.9590000000000001,0.36,49,0.0,9.2,1.9,0.2,0.7,0.8,1.7,0.4,0.1,0.6,1.0,2.7,8.61,UTAH
Roger Powell,SF,0.0,1.0,0.0,0.0,0.3,0.0,0.7,0.7,100.0,0.0,0.7,0.0,0.667,0.0,3,0.0,4.3,0.7,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7,0.0,-8.32,UTAH
Lou Amundson,PF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.42,UTAH
