Name,POS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,Team
Stephon Marbury,PG,1.7,4.8,34.2,0.3,1.1,24.0,0.3,0.6,46.2,1.4,3.7,37.2,0.7929999999999999,0.37,23,4.0,18.0,3.8,0.1,1.1,1.2,3.3,0.4,0.1,1.6,1.5,2.0,4.46,BOS
Brian Scalabrine,PF,1.2,2.9,42.1,0.6,1.6,39.3,0.4,0.5,88.9,0.6,1.4,45.3,1.193,0.53,39,8.0,12.9,3.5,0.2,1.1,1.3,0.5,0.2,0.3,0.3,1.9,1.5,7.4,BOS
Henry Walker,SF,1.2,2.0,62.1,0.0,0.0,0.0,0.6,0.8,69.6,1.2,2.0,63.2,1.517,0.62,29,0.0,7.4,3.0,0.3,0.7,1.0,0.4,0.2,0.1,0.6,1.8,0.7,10.94,BOS
Gabe Pruitt,PG,0.7,2.1,30.7,0.3,1.0,29.2,0.4,0.4,81.0,0.4,1.1,32.1,0.9209999999999999,0.38,47,0.0,7.8,2.0,0.2,0.7,0.9,0.8,0.3,0.1,0.4,0.7,2.1,7.59,BOS
Patrick O'Bryant,C,0.6,1.2,51.6,0.0,0.0,0.0,0.3,0.5,66.7,0.6,1.2,51.6,1.29,0.52,26,0.0,4.2,1.5,0.3,1.0,1.3,0.3,0.1,0.3,0.7,1.1,0.5,9.53,BOS
J.R. Giddens,SG,0.3,0.5,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,66.7,1.3330000000000002,0.67,6,0.0,1.3,0.7,0.3,0.2,0.5,0.0,0.2,0.0,0.2,0.2,0.0,26.1,BOS
Al Harrington,PF,7.5,16.8,44.6,2.4,6.5,36.2,3.4,4.2,80.4,5.1,10.3,49.9,1.232,0.52,68,51.0,35.0,20.7,1.3,5.0,6.3,1.4,1.2,0.3,2.3,3.1,0.6,16.48,NY
Zach Randolph,F,7.5,17.2,43.4,0.6,2.2,29.2,5.0,6.1,82.1,6.8,15.0,45.5,1.196,0.45,11,11.0,35.3,20.5,3.6,8.8,12.5,1.4,1.2,0.3,2.1,2.5,0.7,19.86,NY
Jamal Crawford,G,6.6,15.4,43.2,3.2,7.0,45.5,3.2,4.2,76.1,3.5,8.4,41.3,1.278,0.54,11,11.0,35.6,19.6,0.2,1.4,1.5,4.4,0.8,0.0,2.4,1.2,1.8,15.76,NY
Nate Robinson,PG,6.1,13.9,43.7,1.7,5.2,32.5,3.4,4.0,84.1,4.4,8.7,50.4,1.237,0.5,74,11.0,29.9,17.2,1.3,2.6,3.9,4.1,1.3,0.1,1.9,2.8,2.2,18.95,NY
David Lee,PF,6.4,11.7,54.9,0.0,0.0,0.0,3.1,4.1,75.5,6.4,11.7,55.1,1.36,0.55,81,74.0,34.9,16.0,3.2,8.6,11.7,2.1,1.0,0.3,1.9,3.2,1.2,19.07,NY
Wilson Chandler,F,5.5,12.9,43.2,1.3,3.8,32.8,2.1,2.6,79.5,4.3,9.0,47.6,1.123,0.48,82,70.0,33.4,14.4,1.1,4.3,5.4,2.1,0.9,0.9,1.7,3.0,1.2,12.93,NY
Larry Hughes,SG,3.9,10.0,39.0,1.4,3.6,38.5,2.0,2.5,79.4,2.5,6.3,39.2,1.12,0.46,25,14.0,27.5,11.2,0.4,2.2,2.6,2.4,1.4,0.2,1.4,1.8,1.7,12.32,NY
Chris Duhon,PG,3.6,8.6,42.1,1.6,4.1,39.1,2.3,2.6,85.6,2.0,4.5,44.9,1.2919999999999998,0.51,79,78.0,36.8,11.1,0.6,2.5,3.1,7.2,0.9,0.1,2.8,1.6,2.6,12.27,NY
Quentin Richardson,SF,3.6,9.3,39.3,1.7,4.6,36.5,1.2,1.6,76.1,2.0,4.7,42.0,1.099,0.48,72,51.0,26.3,10.2,1.0,3.4,4.4,1.6,0.7,0.1,1.0,1.8,1.6,11.62,NY
Tim Thomas,PF,3.3,7.2,46.1,1.5,3.5,42.1,1.5,1.9,80.6,1.8,3.7,50.0,1.337,0.56,36,1.0,21.5,9.6,0.6,2.6,3.1,1.3,0.6,0.3,1.3,2.5,1.0,13.4,NY
Danilo Gallinari,PF,2.0,4.5,44.8,1.1,2.6,44.4,0.9,1.0,96.3,0.9,1.9,45.3,1.36,0.58,28,2.0,14.7,6.1,0.5,1.5,2.0,0.5,0.5,0.1,0.5,1.7,1.0,13.39,NY
Courtney Sims,C,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,50.0,1.0,0.5,1,0.0,11.0,6.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,19.91,NY
Chris Wilcox,PF,2.2,4.1,52.9,0.0,0.0,0.0,1.1,2.1,50.9,2.2,4.0,53.5,1.324,0.53,25,0.0,13.2,5.4,1.2,2.0,3.3,0.6,0.3,0.2,0.8,1.9,0.7,13.28,NY
Jared Jeffries,PF,2.1,4.9,44.0,0.0,0.2,8.3,1.0,1.6,61.1,2.1,4.7,45.6,1.084,0.44,56,36.0,23.4,5.3,2.3,1.8,4.1,1.4,0.8,0.6,1.2,2.7,1.2,9.47,NY
Anthony Roberson,SG,1.7,4.5,37.9,1.0,3.1,33.8,0.2,0.2,100.0,0.7,1.4,46.9,1.0390000000000001,0.5,23,0.0,11.0,4.7,0.2,0.5,0.7,0.8,0.4,0.0,0.3,0.8,2.7,11.79,NY
Joe Crawford,SG,1.5,5.0,30.0,0.5,2.0,25.0,1.0,1.0,100.0,1.0,3.0,33.3,0.9,0.35,2,0.0,11.5,4.5,0.5,1.5,2.0,0.5,0.5,0.0,0.0,1.0,inf,10.79,NY
Jerome James,C,1.5,4.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,37.5,0.75,0.38,2,0.0,5.0,3.0,0.5,1.0,1.5,0.0,0.5,0.5,0.5,1.0,0.0,12.54,NY
Mouhamed Sene,C,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,2.0,50.0,1.5,0.5,1,0.0,6.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,32.07,NY
Demetris Nichols,SF,1.0,2.5,40.0,0.0,0.5,0.0,0.5,1.0,50.0,1.0,2.0,50.0,1.0,0.4,2,0.0,4.5,2.5,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,15.74,NY
Mardy Collins,PG,0.9,2.6,34.8,0.0,0.3,0.0,0.4,1.0,44.4,0.9,2.2,40.0,0.87,0.35,9,0.0,8.3,2.2,0.2,0.7,0.9,1.1,0.2,0.0,0.6,0.8,2.0,5.04,NY
Malik Rose,PF,0.6,2.3,26.8,0.0,0.2,0.0,0.4,0.6,72.7,0.6,2.1,29.7,0.732,0.27,18,0.0,8.9,1.7,0.2,1.5,1.7,0.6,0.1,0.1,0.9,1.3,0.6,-1.85,NY
Eddy Curry,NA,0.7,0.7,100.0,0.0,0.0,0.0,0.3,1.0,33.3,0.7,0.7,100.0,2.5,1.0,3,0.0,4.0,1.7,0.0,1.3,1.3,0.0,0.0,0.0,0.7,1.7,0.0,2.81,NY
Cheikh Samb,C,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0,2,0.0,4.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.59,NY
Andre Iguodala,F,6.6,14.0,47.3,1.0,3.2,30.7,4.6,6.4,72.4,5.6,10.8,52.1,1.344,0.51,82,82.0,39.9,18.8,1.1,4.6,5.7,5.3,1.6,0.4,2.7,1.9,2.0,18.49,PHI
Andre Miller,PG,6.0,12.7,47.3,0.2,0.6,28.3,4.1,5.0,82.6,5.8,12.0,48.3,1.284,0.48,82,82.0,36.3,16.3,1.5,3.0,4.5,6.5,1.3,0.2,2.4,2.4,2.7,18.71,PHI
Thaddeus Young,PF,6.3,12.8,49.5,0.7,2.2,34.1,1.9,2.5,73.5,5.6,10.6,52.6,1.193,0.52,75,71.0,34.4,15.3,1.9,3.2,5.0,1.1,1.3,0.3,1.6,2.2,0.7,15.4,PHI
Elton Brand,PF,5.6,12.6,44.7,0.0,0.0,0.0,2.5,3.7,67.6,5.6,12.6,44.7,1.093,0.45,29,23.0,31.7,13.8,2.7,6.1,8.8,1.3,0.6,1.6,2.3,2.7,0.5,14.65,PHI
Lou Williams,SG,4.1,10.4,39.8,0.8,2.7,28.6,3.8,4.8,79.0,3.4,7.7,43.8,1.2309999999999999,0.44,81,0.0,23.7,12.8,0.4,1.6,2.0,3.0,1.0,0.2,1.9,1.6,1.6,16.39,PHI
Willie Green,SG,3.5,8.1,43.5,0.6,2.0,31.7,0.8,1.0,72.9,2.9,6.1,47.3,1.041,0.47,81,60.0,22.6,8.5,0.4,1.2,1.6,2.0,0.7,0.2,0.8,1.9,2.5,11.16,PHI
Marreese Speights,F,3.2,6.4,50.2,0.0,0.1,25.0,1.3,1.7,77.3,3.2,6.3,50.6,1.2109999999999999,0.5,79,2.0,16.0,7.7,1.6,2.2,3.7,0.4,0.3,0.7,0.6,2.3,0.7,18.01,PHI
Samuel Dalembert,C,2.6,5.3,49.8,0.0,0.0,0.0,1.1,1.5,73.4,2.6,5.3,50.0,1.205,0.5,82,82.0,24.8,6.4,2.6,5.9,8.5,0.2,0.4,1.8,1.4,3.0,0.2,13.22,PHI
Donyell Marshall,PF,1.3,2.9,45.2,1.0,2.2,45.5,0.1,0.2,50.0,0.3,0.7,44.4,1.288,0.62,25,0.0,7.6,3.8,0.2,1.4,1.6,0.6,0.2,0.2,0.2,1.0,2.5,18.97,PHI
Reggie Evans,C,1.0,2.3,44.4,0.0,0.0,0.0,1.3,2.2,59.4,1.0,2.2,44.6,1.472,0.44,79,7.0,14.4,3.3,1.7,2.9,4.6,0.3,0.5,0.1,0.9,2.0,0.4,10.42,PHI
Royal Ivey,PG,1.0,2.9,33.2,0.5,1.6,34.2,0.5,0.6,79.1,0.4,1.3,31.9,1.014,0.43,71,0.0,12.1,3.0,0.3,0.8,1.1,0.6,0.5,0.1,0.3,1.1,1.9,7.67,PHI
Kareem Rush,SG,0.8,2.3,34.5,0.4,1.3,30.3,0.2,0.2,100.0,0.4,1.0,40.0,0.9309999999999999,0.43,25,1.0,8.0,2.2,0.0,0.6,0.6,0.6,0.2,0.0,0.4,0.4,1.5,6.32,PHI
Theo Ratliff,C,0.7,1.4,53.1,0.0,0.0,0.0,0.5,0.8,60.0,0.7,1.4,53.1,1.391,0.53,46,0.0,12.6,1.9,1.0,1.8,2.8,0.2,0.4,1.0,0.3,1.7,0.6,11.22,PHI
Chris Bosh,PF,8.0,16.4,48.7,0.2,0.6,24.5,6.5,8.0,81.7,7.8,15.8,49.7,1.382,0.49,77,77.0,38.0,22.7,2.8,7.2,10.0,2.5,0.9,1.0,2.3,2.5,1.1,22.19,TOR
Andrea Bargnani,C,5.5,12.3,45.0,1.5,3.7,40.9,2.8,3.4,83.1,4.0,8.6,46.8,1.255,0.51,78,59.0,31.4,15.4,0.9,4.4,5.3,1.2,0.4,1.2,1.7,3.1,0.7,14.66,TOR
Shawn Marion,SG,6.2,12.7,48.8,0.1,0.5,15.4,1.9,2.3,80.6,6.1,12.2,50.2,1.129,0.49,27,27.0,35.3,14.3,2.7,5.6,8.3,2.3,1.1,0.8,1.8,1.5,1.3,16.47,TOR
Jermaine O'Neal,C,5.4,11.3,47.3,0.0,0.0,0.0,2.8,3.5,81.0,5.4,11.3,47.4,1.194,0.47,41,34.0,29.7,13.5,1.7,5.3,7.0,1.6,0.4,2.0,2.2,3.2,0.7,15.45,TOR
Jose Calderon,G,4.7,9.5,49.7,1.2,3.0,40.6,2.2,2.3,98.1,3.5,6.5,53.8,1.3559999999999999,0.56,68,68.0,34.3,12.8,0.2,2.6,2.9,8.9,1.1,0.1,2.1,1.7,4.2,18.8,TOR
Anthony Parker,SG,4.0,9.4,42.6,1.2,3.0,39.0,1.5,1.8,83.4,2.8,6.4,44.2,1.137,0.49,80,71.0,33.0,10.7,0.6,3.4,4.0,3.4,1.3,0.2,1.4,1.8,2.4,12.16,TOR
Jason Kapono,SG,3.3,7.6,43.2,1.2,2.9,42.8,0.4,0.5,81.0,2.0,4.7,43.5,1.083,0.51,80,12.0,22.9,8.2,0.3,1.7,2.0,1.3,0.3,0.0,0.9,1.8,1.5,8.97,TOR
Joey Graham,SF,3.0,6.2,48.1,0.0,0.2,18.8,1.7,2.1,82.5,2.9,5.9,49.1,1.244,0.48,78,10.0,19.8,7.7,1.2,2.5,3.7,0.6,0.4,0.2,0.9,2.4,0.6,11.99,TOR
Jamario Moon,SF,2.8,5.9,47.3,0.7,2.0,34.5,1.0,1.2,84.6,2.1,3.8,54.1,1.24,0.53,54,39.0,25.5,7.3,0.9,3.7,4.6,1.3,1.2,0.8,0.6,1.6,2.3,14.23,TOR
Pops Mensah-Bonsu,PF,1.8,5.1,35.4,0.0,0.1,0.0,1.5,2.2,68.3,1.8,4.9,36.2,1.0,0.35,19,0.0,13.8,5.1,2.6,2.8,5.4,0.3,0.4,0.2,0.9,1.9,0.4,12.91,TOR
Will Solomon,PG,2.0,4.6,43.6,0.4,1.5,26.3,0.5,0.6,83.3,1.6,3.2,51.6,1.0659999999999998,0.48,39,9.0,13.9,4.9,0.2,0.9,1.1,3.2,0.5,0.1,1.3,1.5,2.5,12.51,TOR
Patrick O'Bryant,C,2.2,4.1,54.7,0.0,0.2,0.0,0.2,0.6,37.5,2.2,3.9,56.9,1.151,0.55,13,3.0,11.3,4.7,0.5,2.0,2.5,0.2,0.2,0.8,0.4,2.5,0.6,13.57,TOR
Quincy Douby,SG,1.7,3.1,54.5,0.6,1.3,44.4,0.4,0.6,75.0,1.1,1.9,61.5,1.409,0.64,7,0.0,10.4,4.4,0.4,0.6,1.0,1.7,0.4,0.0,1.0,0.6,1.7,17.02,TOR
Roko-Leni Ukic,PG,1.7,4.5,38.0,0.2,0.9,17.7,0.6,0.8,73.3,1.6,3.6,42.7,0.929,0.4,72,0.0,12.4,4.2,0.4,0.7,1.0,2.1,0.4,0.0,0.8,1.1,2.6,9.84,TOR
Kris Humphries,PF,1.3,3.1,42.2,0.0,0.0,0.0,1.3,1.7,79.2,1.3,3.1,42.2,1.2670000000000001,0.42,29,0.0,9.1,3.9,0.8,1.6,2.4,0.3,0.3,0.2,0.3,1.1,1.3,16.37,TOR
Marcus Banks,PG,1.0,3.0,33.3,0.2,0.8,20.0,0.2,0.5,33.3,0.8,2.2,38.5,0.778,0.36,6,0.0,6.7,2.3,0.2,0.3,0.5,1.0,0.2,0.0,0.5,0.8,2.0,4.05,TOR
Jake Voskuhl,C,0.3,1.2,26.7,0.0,0.0,0.0,0.3,0.4,78.6,0.3,1.2,26.7,0.778,0.27,38,1.0,6.3,0.9,0.6,1.0,1.6,0.2,0.1,0.1,0.4,1.6,0.5,0.41,TOR
Hassan Adams,SF,0.3,1.1,30.8,0.0,0.0,0.0,0.3,0.5,50.0,0.3,1.1,30.8,0.846,0.31,12,0.0,4.3,0.9,0.1,0.5,0.6,0.1,0.1,0.1,0.3,0.3,0.3,0.45,TOR
Nathan Jawai,C,0.2,0.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,25.0,0.5,0.25,6,0.0,3.2,0.3,0.2,0.2,0.3,0.0,0.0,0.0,0.3,0.5,0.0,-7.6,TOR
Stephen Jackson,SF,7.0,16.9,41.4,1.7,5.2,33.8,5.0,6.0,82.6,5.3,11.7,44.8,1.227,0.47,59,59.0,39.6,20.7,1.2,3.9,5.1,6.5,1.5,0.5,3.9,2.6,1.7,16.2,GS
Jamal Crawford,G,6.4,15.8,40.6,2.0,5.9,33.8,4.9,5.5,88.9,4.4,9.9,44.6,1.247,0.47,54,54.0,38.6,19.7,0.4,2.9,3.3,4.4,0.9,0.2,2.3,1.5,2.0,15.04,GS
Monta Ellis,SG,7.8,17.2,45.1,0.3,1.0,30.8,3.1,3.8,83.0,7.4,16.2,46.0,1.102,0.46,25,25.0,35.7,19.0,0.6,3.8,4.3,3.7,1.6,0.3,2.7,2.7,1.4,14.57,GS
Corey Maggette,SF,5.7,12.4,46.1,0.5,1.9,25.3,6.7,8.1,82.4,5.3,10.6,49.7,1.4980000000000002,0.48,51,19.0,31.1,18.6,1.0,4.6,5.5,1.8,0.9,0.2,2.4,3.8,0.8,16.91,GS
Kelenna Azubuike,SF,5.3,11.4,46.4,1.3,2.8,44.8,2.5,3.1,80.8,4.0,8.6,46.9,1.258,0.52,74,50.0,32.1,14.4,1.5,3.5,5.0,1.6,0.8,0.7,1.3,2.5,1.2,14.74,GS
Al Harrington,PF,4.6,14.0,32.9,2.2,5.6,39.3,1.0,2.0,50.0,2.4,8.4,28.6,0.8859999999999999,0.41,5,5.0,33.2,12.4,2.0,3.6,5.6,2.0,1.4,0.0,1.4,2.8,1.4,8.86,GS
Andris Biedrins,C,5.0,8.6,57.8,0.0,0.0,0.0,1.9,3.5,55.1,5.0,8.6,57.9,1.379,0.58,62,58.0,30.0,11.9,3.6,7.6,11.2,2.0,1.0,1.5,1.8,3.8,1.1,19.16,GS
Anthony Morrow,SG,3.8,8.0,47.8,1.3,2.7,46.7,1.2,1.4,87.0,2.5,5.2,48.3,1.266,0.56,67,16.0,22.6,10.1,1.2,1.8,3.0,1.2,0.5,0.2,0.8,1.9,1.5,14.7,GS
C.J. Watson,PG,3.3,7.3,45.7,0.6,1.6,40.0,2.2,2.5,87.0,2.7,5.7,47.3,1.2990000000000002,0.5,77,17.0,24.5,9.5,0.5,2.0,2.5,2.7,1.2,0.1,1.2,1.8,2.2,14.27,GS
Marco Belinelli,G,3.3,7.5,44.2,1.2,3.1,39.7,1.0,1.2,76.9,2.1,4.4,47.3,1.1740000000000002,0.52,42,23.0,21.0,8.9,0.2,1.5,1.7,2.1,0.9,0.0,1.4,1.7,1.5,11.86,GS
Brandan Wright,F,3.3,6.3,52.8,0.0,0.1,0.0,1.6,2.2,74.1,3.3,6.2,53.7,1.3130000000000002,0.53,39,23.0,17.6,8.3,1.6,2.4,4.0,0.5,0.6,0.9,0.6,1.9,0.9,18.77,GS
Anthony Randolph,SF,3.2,6.8,46.2,0.0,0.1,0.0,1.6,2.2,71.6,3.2,6.8,46.6,1.158,0.46,63,21.0,17.9,7.9,2.0,3.7,5.8,0.8,0.7,1.2,1.3,2.2,0.6,16.94,GS
Ronny Turiaf,C,2.4,4.6,50.8,0.0,0.0,0.0,1.2,1.6,79.0,2.4,4.6,51.2,1.284,0.51,79,25.0,21.5,5.9,1.1,3.4,4.6,2.1,0.4,2.1,0.9,3.1,2.4,14.58,GS
DeMarcus Nelson,SG,1.8,4.2,44.4,0.0,0.2,0.0,0.4,1.1,35.7,1.8,3.9,47.1,0.981,0.44,13,5.0,13.2,4.1,0.5,1.4,1.8,1.0,0.7,0.2,1.2,1.8,0.9,6.56,GS
Rob Kurz,SF,1.3,3.3,38.9,0.4,1.0,39.5,1.0,1.3,80.0,0.9,2.3,38.7,1.198,0.45,40,5.0,11.1,3.9,0.8,1.2,2.0,0.5,0.4,0.5,0.4,2.0,1.3,11.83,GS
Jermareo Davidson,PF,1.2,2.5,48.6,0.0,0.0,0.0,0.6,1.2,47.1,1.2,2.5,48.6,1.2,0.49,14,0.0,7.9,3.0,0.7,1.7,2.4,0.1,0.1,0.2,0.4,0.9,0.2,12.38,GS
Marcus Williams,PG,0.4,1.9,23.5,0.2,0.7,33.3,0.2,0.7,33.3,0.2,1.2,18.2,0.706,0.29,9,0.0,6.0,1.3,0.0,0.4,0.4,1.4,0.1,0.1,0.4,0.7,3.3,3.74,GS
Zach Randolph,F,8.5,17.5,48.7,0.6,1.9,34.2,3.2,4.5,70.1,7.9,15.7,50.4,1.192,0.51,39,34.0,35.1,20.9,3.0,6.4,9.4,2.3,0.8,0.3,2.3,2.7,1.0,19.69,LAC
Al Thornton,SF,6.6,14.8,44.6,0.3,1.1,25.3,3.3,4.4,75.4,6.3,13.7,46.2,1.136,0.46,71,67.0,37.4,16.8,1.7,3.5,5.2,1.5,0.8,0.9,1.8,3.2,0.8,12.67,LAC
Eric Gordon,SG,5.3,11.6,45.6,1.7,4.3,38.9,3.8,4.5,85.4,3.6,7.2,49.6,1.39,0.53,78,64.0,34.3,16.1,0.6,2.0,2.6,2.8,1.0,0.4,2.1,2.2,1.3,14.98,LAC
Baron Davis,PG,5.5,14.8,37.0,1.5,5.0,30.2,2.4,3.2,75.7,3.9,9.7,40.6,1.0090000000000001,0.42,65,59.0,34.6,14.9,0.7,3.0,3.7,7.7,1.7,0.5,3.0,3.0,2.6,14.54,LAC
Cuttino Mobley,SG,5.7,13.3,43.2,1.1,3.2,34.3,1.2,1.6,72.2,4.6,10.1,45.9,1.034,0.47,11,11.0,33.2,13.7,0.8,1.8,2.6,1.1,1.4,0.2,1.6,1.9,0.7,10.35,LAC
Chris Kaman,C,5.2,9.8,52.8,0.0,0.0,0.0,1.6,2.4,68.0,5.2,9.8,52.8,1.2229999999999999,0.53,31,23.0,29.7,12.0,2.4,5.5,8.0,1.5,0.5,1.5,2.7,3.0,0.5,14.51,LAC
Marcus Camby,C,4.1,8.0,51.2,0.0,0.1,25.0,2.1,2.9,72.5,4.1,7.9,51.4,1.2919999999999998,0.51,62,54.0,31.0,10.3,2.6,8.5,11.1,2.0,0.8,2.1,1.5,2.1,1.4,18.79,LAC
Tim Thomas,PF,3.4,9.0,37.8,0.6,2.0,30.0,2.1,3.4,61.8,2.8,7.0,40.0,1.056,0.41,10,5.0,22.0,9.5,1.4,3.2,4.6,1.0,0.3,0.1,1.4,2.6,0.7,9.17,LAC
Fred Jones,SG,2.5,6.1,40.7,1.0,2.8,36.7,1.3,1.6,81.5,1.4,3.3,44.1,1.192,0.49,52,20.0,28.8,7.3,0.4,2.0,2.4,3.6,1.0,0.2,1.3,2.2,2.8,10.41,LAC
Steve Novak,SF,2.5,5.6,44.4,1.7,4.0,41.6,0.3,0.3,91.3,0.8,1.5,51.8,1.242,0.59,71,3.0,16.4,6.9,0.3,1.5,1.8,0.6,0.3,0.1,0.3,1.0,1.7,13.52,LAC
Ricky Davis,SG,2.3,6.8,33.9,1.0,3.1,31.5,0.9,1.0,86.1,1.3,3.7,35.8,0.9470000000000001,0.41,36,9.0,21.8,6.4,0.3,1.4,1.7,2.3,0.5,0.1,1.1,1.8,2.1,7.17,LAC
Mardy Collins,PG,2.5,5.7,43.3,0.3,0.7,46.4,0.6,0.9,64.9,2.2,5.0,42.9,1.031,0.46,39,14.0,20.9,5.9,0.7,1.8,2.5,2.6,0.7,0.3,1.4,1.9,1.9,9.95,LAC
Mike Taylor,PG,2.2,5.2,41.2,0.3,0.8,32.5,1.1,1.6,69.1,1.9,4.5,42.7,1.082,0.44,51,5.0,15.1,5.7,0.4,1.3,1.7,2.1,0.7,0.0,1.4,1.6,1.5,10.1,LAC
DeAndre Jordan,C,1.8,2.8,63.3,0.0,0.0,0.0,0.8,2.1,38.5,1.8,2.8,63.3,1.551,0.63,53,13.0,14.5,4.3,1.4,3.1,4.5,0.2,0.2,1.1,0.8,1.8,0.3,14.18,LAC
Brian Skinner,PF,1.8,4.0,44.9,0.0,0.0,0.0,0.6,0.9,63.8,1.8,4.0,45.3,1.044,0.45,51,21.0,16.5,4.2,1.4,2.6,4.0,0.5,0.3,1.0,0.8,1.8,0.6,10.67,LAC
Paul Davis,C,1.5,3.6,40.8,0.0,0.0,0.0,1.0,1.3,79.4,1.5,3.6,41.2,1.092,0.41,27,1.0,11.9,4.0,1.0,1.4,2.5,0.4,0.4,0.1,0.5,1.6,0.9,10.76,LAC
Alex Acker,G,1.4,3.6,40.0,0.4,0.9,43.8,0.2,0.4,50.0,1.1,2.7,38.8,0.9690000000000001,0.45,18,0.0,9.9,3.5,0.4,0.8,1.2,0.6,0.2,0.2,0.4,0.5,1.6,9.86,LAC
Jason Hart,PG,0.9,3.0,29.8,0.0,0.1,0.0,0.5,0.7,78.9,0.9,2.9,31.3,0.774,0.3,28,2.0,11.1,2.3,0.4,1.1,1.5,1.5,0.4,0.1,0.7,1.3,2.3,6.14,LAC
Cheikh Samb,C,0.4,1.6,25.0,0.0,0.2,0.0,0.3,0.5,60.0,0.4,1.4,28.6,0.688,0.25,10,0.0,5.1,1.1,0.7,0.6,1.3,0.0,0.1,0.5,0.1,0.3,0.0,9.23,LAC
Kobe Bryant,SF,9.8,20.9,46.7,1.4,4.1,35.1,5.9,6.9,85.6,8.3,16.8,49.6,1.286,0.5,82,82.0,36.1,26.8,1.1,4.1,5.2,4.9,1.5,0.5,2.6,2.3,1.9,24.46,LAL
Pau Gasol,PF,7.3,12.9,56.7,0.0,0.0,50.0,4.2,5.4,78.1,7.3,12.9,56.7,1.462,0.57,81,81.0,37.0,18.9,3.2,6.4,9.6,3.5,0.6,1.0,1.9,2.1,1.8,22.31,LAL
