,Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,PLAYER_ID,TEAM_ID
227,228,Jason Thompson,SAC,27,82,28,54,24.5,7.1,3.1,6.0,50.6,0.0,0.0,0.0,1.0,1.8,57.9,1.9,4.6,6.4,0.6,1.2,0.4,0.7,3.1,17.9,8,0,-0.1,201574,1610612758
228,229,Mike Miller,MEM,34,82,50,32,20.8,7.1,2.6,5.4,48.1,1.3,2.8,45.9,0.6,0.7,82.1,0.4,2.2,2.5,1.6,0.9,0.3,0.1,1.2,12.7,0,0,-0.6,2034,1610612763
229,230,Pero Antic,ATL,31,50,23,27,18.5,7.0,2.5,5.9,41.8,1.1,3.4,32.7,1.0,1.3,75.8,1.1,3.0,4.2,1.2,1.1,0.4,0.2,2.5,14.6,3,0,2.6,203544,1610612737
230,231,JaVale McGee,DEN,26,5,1,4,15.9,7.0,3.4,7.6,44.7,0.0,0.0,0.0,0.2,0.2,100.0,2.0,1.4,3.4,0.4,1.6,0.2,1.4,3.2,14.9,0,0,-1.0,201580,1610612743
231,232,Chris Douglas-Roberts,CHA,27,49,27,22,20.7,6.9,2.3,5.1,44.0,1.0,2.7,38.6,1.3,1.7,80.5,0.3,2.1,2.4,1.0,0.7,0.6,0.3,1.2,13.4,0,0,-0.2,201604,1610612766
232,233,Jared Dudley,LAC,28,74,51,23,23.4,6.9,2.6,6.0,43.8,1.1,3.0,36.0,0.5,0.8,65.5,0.5,1.7,2.2,1.4,0.8,0.6,0.1,2.0,12.9,0,0,2.9,201162,1610612746
233,234,Omri Casspi,HOU,26,71,46,25,18.1,6.9,2.4,5.8,42.2,0.9,2.5,34.7,1.2,1.7,68.0,0.8,2.9,3.7,1.2,1.0,0.6,0.2,1.4,14.6,1,0,2.1,201956,1610612745
234,235,Steve Blake,GSW,34,55,31,24,27.2,6.9,2.4,6.4,37.7,1.4,3.8,37.6,0.6,0.8,76.7,0.2,2.7,2.9,5.6,1.9,1.0,0.1,1.5,20.2,3,1,-3.1,2581,1610612744
235,236,Jeff Adrien,MIL,28,53,17,36,18.1,6.8,2.7,5.2,52.0,0.0,0.0,0.0,1.4,2.2,63.9,1.9,3.8,5.8,0.7,0.7,0.5,0.7,2.0,17.5,4,0,-1.4,202399,1610612749
236,237,Trevor Booker,WAS,26,72,36,36,21.6,6.8,3.1,5.6,55.1,0.0,0.0,0.0,0.7,1.1,61.8,2.1,3.2,5.3,0.9,0.8,0.6,0.6,1.8,17.2,5,0,-0.8,202344,1610612764
237,238,Giannis Antetokounmpo,MIL,19,77,14,63,24.6,6.8,2.2,5.4,41.4,0.5,1.5,34.7,1.8,2.6,68.3,1.0,3.4,4.4,1.9,1.6,0.8,0.8,2.2,18.2,2,0,-2.3,203507,1610612749
238,239,Steve Nash,LAL,40,15,4,11,20.8,6.8,2.4,6.3,38.3,0.5,1.6,33.3,1.5,1.6,91.7,0.3,1.7,1.9,5.7,2.1,0.5,0.1,1.2,17.5,1,0,-4.3,959,1610612747
239,240,Jordan Hamilton,HOU,23,60,31,29,17.0,6.7,2.5,6.3,39.1,1.2,3.3,35.4,0.7,0.9,78.4,0.5,2.7,3.2,0.9,0.8,0.7,0.3,1.1,14.3,0,0,-1.7,202706,1610612745
240,241,Iman Shumpert,NYK,24,74,36,38,26.5,6.7,2.5,6.5,37.8,1.0,3.1,33.3,0.7,1.0,74.6,1.1,3.1,4.2,1.7,1.1,1.2,0.2,2.8,17.5,0,0,2.1,202697,1610612752
241,242,Chase Budinger,MIN,26,41,21,20,18.3,6.7,2.4,6.2,39.4,1.0,2.9,35.0,0.8,1.0,82.1,0.5,2.0,2.5,0.8,0.6,0.5,0.0,1.4,11.8,0,0,0.0,201978,1610612750
242,243,Chris Andersen,MIA,35,72,49,23,19.4,6.6,2.5,3.8,64.4,0.0,0.2,25.0,1.7,2.3,71.0,1.8,3.5,5.3,0.3,0.7,0.4,1.3,2.3,18.0,1,0,2.3,2365,1610612748
243,244,Al Harrington,WAS,34,34,20,14,15.0,6.6,2.4,6.1,39.6,1.0,2.9,34.0,0.8,1.0,77.1,0.4,1.9,2.4,0.8,1.0,0.4,0.0,2.1,10.9,0,0,1.4,1733,1610612764
244,245,Samuel Dalembert,DAL,34,80,48,32,20.2,6.6,2.7,4.7,56.8,0.0,0.0,0.0,1.3,1.7,73.7,2.5,4.3,6.8,0.5,1.1,0.5,1.2,2.6,19.4,5,0,0.3,2223,1610612742
245,246,C.J. Watson,IND,30,63,48,15,18.9,6.6,2.3,5.3,43.7,0.8,2.3,36.6,1.1,1.4,78.4,0.3,1.3,1.6,1.7,1.0,1.0,0.1,1.0,13.3,0,0,2.2,201228,1610612754
246,247,Kevin Garnett,BKN,38,54,27,27,20.5,6.5,2.9,6.6,44.1,0.0,0.1,0.0,0.7,0.9,80.9,1.1,5.5,6.6,1.5,1.3,0.8,0.7,2.3,20.1,3,0,-0.5,708,1610612751
247,248,Marreese Speights,GSW,26,79,48,31,12.4,6.4,2.5,5.6,44.1,0.1,0.4,25.8,1.4,1.7,82.1,1.3,2.4,3.7,0.4,0.8,0.1,0.4,1.9,12.3,1,0,-1.5,201578,1610612744
248,249,Norris Cole,MIA,25,82,54,28,24.6,6.4,2.5,6.1,41.4,0.7,2.1,34.5,0.6,0.8,77.9,0.2,1.7,2.0,3.0,1.5,0.9,0.1,1.9,14.8,0,0,1.2,202708,1610612748
249,250,Kosta Koufos,MEM,25,80,48,32,16.9,6.4,2.8,5.7,49.5,0.0,0.0,0.0,0.8,1.2,64.5,2.0,3.2,5.2,0.5,0.8,0.4,0.9,2.3,16.5,4,0,0.5,201585,1610612763
250,251,DeJuan Blair,DAL,25,78,46,32,15.6,6.4,2.7,5.0,53.4,0.0,0.0,0.0,1.0,1.6,63.6,1.8,2.9,4.7,0.9,1.0,0.8,0.3,2.5,15.5,2,0,-0.1,201971,1610612742
251,252,E'Twaun Moore,ORL,25,79,22,57,19.1,6.3,2.5,5.8,42.8,0.7,2.0,35.4,0.7,0.9,76.5,0.4,1.4,1.7,1.4,0.7,0.8,0.2,1.3,12.6,0,0,-1.9,202734,1610612753
252,253,Dante Cunningham,MIN,27,81,39,42,20.2,6.3,2.9,6.3,46.4,0.0,0.1,0.0,0.5,0.8,56.7,1.4,2.7,4.1,1.0,0.5,0.8,0.7,1.8,16.6,2,0,-0.5,201967,1610612750
253,253,Luke Babbitt,NOP,25,27,9,18,17.5,6.3,2.2,5.7,39.0,1.3,3.5,37.9,0.5,0.7,77.8,0.7,2.6,3.3,1.1,0.6,0.3,0.4,1.9,13.3,0,0,2.6,202337,1610612740
254,255,Thabo Sefolosha,OKC,30,61,44,17,26.0,6.3,2.3,5.6,41.5,0.8,2.5,31.6,0.9,1.1,76.8,0.8,2.8,3.6,1.5,0.9,1.3,0.3,1.5,16.7,0,0,2.0,200757,1610612760
255,256,Quincy Pondexter,MEM,26,15,7,8,18.0,6.3,2.1,5.3,39.2,0.7,2.3,32.4,1.4,1.7,80.8,0.7,1.1,1.7,1.3,1.0,0.3,0.1,1.2,10.5,0,0,-7.1,202347,1610612763
256,257,Chris Johnson,BOS,24,40,11,29,19.7,6.3,2.1,5.4,39.7,1.1,3.2,33.9,0.9,1.1,86.0,0.8,1.7,2.4,0.8,0.6,0.7,0.1,1.6,12.1,0,0,0.4,203187,1610612738
257,258,Draymond Green,GSW,24,82,51,31,21.9,6.2,2.3,5.6,40.7,0.7,2.0,33.3,1.0,1.5,66.7,1.0,3.9,5.0,1.9,1.1,1.2,0.9,2.8,20.3,4,0,1.8,203110,1610612744
258,259,Ray McCallum,SAC,23,45,16,29,19.9,6.2,2.5,6.7,37.7,0.5,1.3,37.3,0.7,1.0,74.4,0.4,1.4,1.8,2.7,0.9,0.5,0.2,1.5,13.5,1,0,-2.1,203492,1610612758
259,260,Kyle O'Quinn,ORL,24,69,20,49,17.2,6.2,2.7,5.4,50.1,0.0,0.0,0.0,0.8,1.2,68.7,1.4,3.8,5.3,1.1,1.1,0.6,1.3,2.4,18.6,2,0,-0.4,203124,1610612753
260,261,Jon Leuer,MEM,25,49,24,25,13.1,6.2,2.5,5.0,49.2,0.5,1.0,46.9,0.8,1.0,78.7,0.8,2.5,3.2,0.4,0.6,0.4,0.3,1.3,12.0,1,0,-0.3,202720,1610612763
261,262,Anthony Tolliver,CHA,29,64,33,31,20.3,6.1,2.0,4.8,42.0,1.6,3.9,41.3,0.5,0.6,80.5,0.5,2.1,2.6,0.7,0.4,0.3,0.2,1.3,11.5,0,0,1.2,201229,1610612766
262,263,Jeremy Evans,UTA,26,66,23,43,18.3,6.1,2.7,5.0,52.7,0.0,0.0,0.0,0.8,1.1,68.0,1.8,2.9,4.7,0.7,0.6,0.6,0.7,2.1,16.1,3,0,-2.7,202379,1610612762
263,264,Elliot Williams,PHI,25,67,13,54,17.3,6.0,2.1,5.0,41.5,0.6,1.9,29.6,1.3,1.8,73.1,0.4,1.5,1.9,1.1,1.0,0.5,0.0,1.9,10.7,0,0,-5.4,202343,1610612755
264,265,Kent Bazemore,LAL,24,67,35,32,13.6,6.0,2.2,5.1,42.9,0.6,1.9,33.6,1.0,1.6,60.6,0.1,1.6,1.7,1.4,1.2,0.6,0.2,1.5,11.5,0,0,-3.7,203145,1610612747
265,266,Chris Wright,MIL,25,8,1,7,15.7,6.0,2.6,4.4,60.0,0.0,0.1,0.0,0.8,1.9,40.0,1.3,1.3,2.5,0.6,0.6,0.9,0.6,2.1,13.8,0,0,-3.1,202874,1610612749
266,267,Hollis Thompson,PHI,23,77,18,59,22.6,6.0,2.2,4.8,46.0,0.9,2.2,40.1,0.7,0.9,71.2,0.9,2.3,3.2,0.9,0.8,0.7,0.2,1.9,13.0,0,0,-4.7,203138,1610612755
267,268,Cody Zeller,CHA,21,82,43,39,17.3,6.0,2.1,4.9,42.6,0.0,0.0,0.0,1.8,2.4,73.0,1.4,2.9,4.3,1.1,1.1,0.5,0.5,2.1,14.7,1,0,-1.0,203469,1610612766
268,269,Tayshaun Prince,MEM,34,76,46,30,25.6,6.0,2.6,6.5,40.7,0.3,0.9,29.0,0.4,0.8,56.7,0.4,2.7,3.1,1.6,0.5,0.5,0.3,0.8,13.8,0,0,0.6,2419,1610612763
269,270,Darrell Arthur,DEN,26,68,33,35,17.1,5.9,2.4,6.0,39.5,0.4,0.9,37.5,0.8,0.9,85.5,0.8,2.3,3.1,0.9,0.9,0.6,0.7,2.7,13.9,0,0,1.1,201589,1610612743
270,271,Kentavious Caldwell-Pope,DET,21,80,28,52,19.8,5.9,2.3,5.8,39.6,0.7,2.3,31.9,0.6,0.8,77.0,0.5,1.5,2.0,0.7,0.4,0.9,0.2,1.8,12.2,0,0,-0.8,203484,1610612765
271,272,Alexis Ajinca,NOP,26,56,22,34,17.0,5.9,2.4,4.4,54.6,0.0,0.0,0.0,1.0,1.2,83.6,1.7,3.3,4.9,0.7,1.1,0.4,0.8,3.3,15.4,3,0,-1.8,201582,1610612740
272,273,Omer Asik,HOU,27,48,32,16,20.2,5.8,2.1,4.0,53.2,0.0,0.0,0.0,1.6,2.6,61.9,2.1,5.8,7.9,0.5,1.2,0.3,0.8,1.9,18.0,6,0,1.2,201600,1610612745
273,274,Elton Brand,ATL,35,73,34,39,19.4,5.7,2.5,4.5,53.9,0.0,0.0,0.0,0.8,1.3,64.9,1.3,3.6,4.9,1.0,0.8,0.5,1.2,2.6,17.6,3,0,-0.8,1882,1610612737
274,275,Francisco Garcia,HOU,32,55,33,22,19.7,5.7,2.1,5.3,40.1,1.3,3.5,35.8,0.2,0.3,52.6,0.4,1.8,2.2,1.1,0.5,0.5,0.6,2.2,12.8,0,0,0.6,101128,1610612745
275,276,Andrew Nicholson,ORL,24,76,19,57,15.4,5.7,2.4,5.5,42.9,0.4,1.2,31.5,0.6,0.8,82.5,0.7,2.7,3.4,0.3,0.7,0.2,0.3,2.0,11.2,3,0,-2.0,203094,1610612753
276,277,Tyler Zeller,CLE,24,70,27,43,15.0,5.7,2.2,4.1,53.8,0.0,0.0,0.0,1.2,1.7,71.9,1.5,2.6,4.0,0.5,0.9,0.3,0.5,2.0,12.8,3,0,-0.1,203092,1610612739
277,278,Ed Davis,MEM,25,63,38,25,15.2,5.7,2.5,4.6,53.4,0.0,0.0,0.0,0.7,1.4,52.8,1.5,2.7,4.1,0.4,0.6,0.3,0.7,1.8,13.5,4,0,0.9,202334,1610612763
278,279,Shawne Williams,LAL,28,36,14,22,20.9,5.6,2.0,5.3,38.0,1.2,3.6,32.6,0.4,0.6,70.0,0.7,3.9,4.6,0.8,0.6,0.5,0.8,2.6,15.9,1,0,0.7,200761,1610612747
279,280,Cartier Martin,ATL,29,59,27,32,14.7,5.6,1.9,4.5,42.0,1.0,2.6,39.1,0.8,1.1,73.8,0.2,1.6,1.9,0.6,0.6,0.5,0.1,1.2,9.8,0,0,-2.1,201858,1610612737
280,281,Jimmer Fredette,CHI,25,49,20,29,10.6,5.6,2.2,4.6,47.1,0.8,1.7,47.6,0.4,0.4,90.5,0.2,0.9,1.1,1.3,1.0,0.3,0.1,0.7,8.9,0,0,-0.5,202690,1610612741
281,282,Donatas Motiejunas,HOU,23,62,42,20,15.4,5.5,2.1,4.8,44.3,0.3,1.4,25.0,0.9,1.5,60.4,1.0,2.7,3.6,0.5,0.8,0.3,0.3,2.1,11.9,3,0,0.8,202700,1610612745
282,283,Travis Outlaw,SAC,29,63,22,41,16.9,5.4,2.1,5.2,39.9,0.7,1.9,35.0,0.7,0.8,80.8,0.6,2.1,2.7,0.8,0.4,0.3,0.3,1.5,11.2,1,0,-1.6,2566,1610612758
283,284,Robert Sacre,LAL,25,65,20,45,16.8,5.4,2.2,4.6,47.7,0.0,0.0,0.0,1.0,1.4,68.1,1.3,2.6,3.9,0.8,0.7,0.4,0.7,2.1,13.9,0,0,-2.4,203135,1610612747
284,285,Casper Ware,PHI,24,9,3,6,12.9,5.3,2.0,4.7,42.9,0.8,2.3,33.3,0.6,0.7,83.3,0.0,1.0,1.0,1.1,0.6,0.9,0.0,1.2,10.3,0,0,-0.6,203810,1610612755
285,286,CJ McCollum,POR,22,38,21,17,12.5,5.3,1.9,4.7,41.6,0.8,2.1,37.5,0.6,0.9,67.6,0.2,1.1,1.3,0.7,0.9,0.4,0.1,1.4,8.2,0,0,-0.5,203468,1610612757
286,287,Derek Fisher,OKC,39,81,59,22,17.6,5.2,1.7,4.5,39.1,1.1,2.8,38.4,0.7,0.9,77.5,0.1,1.4,1.5,1.4,0.6,0.9,0.0,1.9,11.3,0,0,2.9,965,1610612760
287,288,Ben Gordon,CHA,31,19,8,11,14.7,5.2,1.9,5.7,34.3,0.4,1.5,27.6,0.9,1.1,81.0,0.2,1.3,1.4,1.1,1.1,0.5,0.1,0.9,9.4,0,0,1.0,2732,1610612766
288,289,John Salmons,TOR,34,78,46,32,22.1,5.2,1.9,5.3,36.3,0.8,2.1,38.7,0.5,0.7,76.9,0.3,1.8,2.1,1.9,0.7,0.6,0.2,1.6,12.3,0,0,-0.1,2422,1610612761
289,290,Gerald Wallace,BOS,31,58,19,39,24.4,5.1,2.0,4.0,50.4,0.3,1.1,29.7,0.8,1.7,46.5,0.6,3.0,3.7,2.5,1.7,1.3,0.2,1.4,16.1,1,0,-3.0,2222,1610612738
290,291,Cory Joseph,SAS,22,68,52,16,13.8,5.0,1.9,3.9,47.5,0.2,0.6,31.6,1.2,1.4,82.3,0.5,1.1,1.6,1.7,0.6,0.5,0.2,1.2,11.0,0,0,0.0,202709,1610612759
291,291,Dorell Wright,POR,28,68,48,20,14.5,5.0,1.6,4.4,37.4,1.0,3.0,34.2,0.8,1.0,75.4,0.4,2.4,2.8,0.9,0.6,0.3,0.2,0.9,11.0,0,0,0.8,2748,1610612757
292,293,Andrei Kirilenko,BKN,33,45,30,15,19.1,5.0,1.8,3.6,51.3,0.0,0.1,20.0,1.4,2.6,51.3,1.2,2.0,3.2,1.6,1.2,0.9,0.4,1.4,14.0,1,0,-1.1,1905,1610612751
293,294,Luke Ridnour,CHA,33,61,22,39,18.7,5.0,2.1,5.4,38.5,0.6,1.8,34.3,0.3,0.4,65.4,0.4,1.2,1.6,2.9,1.1,0.5,0.1,1.5,12.1,0,0,-3.2,2557,1610612766
294,295,Willie Green,LAC,32,55,38,17,15.8,5.0,1.9,4.9,37.6,0.7,2.2,33.9,0.5,0.6,82.4,0.2,1.2,1.4,0.9,0.6,0.4,0.2,1.7,9.2,0,0,1.5,2584,1610612746
295,296,Quincy Miller,DEN,21,52,21,31,15.2,4.9,1.8,4.9,36.7,0.6,1.8,31.9,0.8,1.1,70.9,0.7,2.1,2.8,0.5,0.9,0.4,0.6,1.3,11.3,1,0,-1.2,203113,1610612743
296,297,Nick Calathes,MEM,25,71,42,29,16.5,4.9,2.0,4.4,45.7,0.3,0.9,31.1,0.6,1.0,61.1,0.3,1.6,1.9,2.9,1.4,0.9,0.1,1.6,13.3,0,0,0.3,201979,1610612763
297,298,Andre Miller,WAS,38,58,32,26,16.9,4.9,1.8,4.0,45.9,0.2,0.4,52.4,1.0,1.3,77.9,0.5,1.8,2.2,3.4,1.1,0.6,0.2,1.3,13.8,0,0,0.8,1889,1610612764
298,299,Beno Udrih,MEM,31,41,18,23,15.7,4.9,1.9,4.3,43.8,0.5,1.0,45.2,0.6,0.7,83.3,0.2,1.2,1.4,2.8,1.1,0.6,0.1,1.2,11.7,1,0,-2.5,2757,1610612763
299,300,Tyler Hansbrough,TOR,28,64,38,26,15.3,4.9,1.5,3.1,47.4,0.0,0.0,0.0,2.0,2.9,68.1,1.9,2.6,4.5,0.3,0.7,0.4,0.3,2.1,12.1,1,0,-0.1,201946,1610612761
300,301,James Jones,MIA,33,20,15,5,11.8,4.9,1.6,3.4,45.6,1.4,2.7,51.9,0.4,0.6,63.6,0.1,1.1,1.2,0.5,0.2,0.2,0.2,0.3,7.8,0,0,3.9,2592,1610612748
301,302,Thomas Robinson,POR,23,70,47,23,12.5,4.8,2.0,4.2,48.1,0.0,0.0,0.0,0.8,1.4,56.4,1.5,2.9,4.4,0.5,0.8,0.3,0.3,1.9,11.9,1,0,-1.3,203080,1610612757
302,303,Ronny Turiaf,MIN,31,31,16,15,19.5,4.8,2.1,3.5,59.8,0.0,0.0,0.0,0.7,1.6,42.0,1.8,3.8,5.6,0.8,0.8,0.3,1.6,2.1,17.5,0,0,-0.7,101142,1610612750
303,304,Metta World Peace,NYK,34,29,10,19,13.4,4.8,1.9,4.9,39.7,0.6,1.9,31.5,0.3,0.6,62.5,0.6,1.4,2.0,0.6,0.7,0.8,0.3,1.5,10.8,0,0,-0.1,1897,1610612752
304,305,Anthony Randolph,DEN,24,43,15,28,12.3,4.8,1.6,4.1,38.6,0.4,1.4,29.5,1.2,1.6,75.4,0.5,2.4,2.8,0.7,0.9,0.6,0.4,1.5,11.5,0,0,-2.7,201576,1610612743
305,306,Gorgui Dieng,MIN,24,60,32,28,13.6,4.8,1.9,3.8,49.8,0.0,0.0,100.0,1.0,1.6,63.4,1.7,3.3,5.0,0.7,0.9,0.5,0.8,1.8,14.8,9,0,-0.7,203476,1610612750
306,307,Earl Clark,NYK,26,54,22,32,14.2,4.8,1.8,4.8,37.2,0.8,2.3,33.6,0.4,0.6,64.7,0.4,2.2,2.6,0.3,0.6,0.3,0.5,1.2,10.2,0,0,-2.5,201947,1610612752
307,308,Matthew Dellavedova,CLE,23,72,29,43,17.7,4.7,1.7,4.1,41.2,0.8,2.2,36.8,0.5,0.7,79.2,0.4,1.3,1.7,2.6,0.8,0.5,0.1,1.7,11.4,3,0,1.0,203521,1610612739
308,309,Kevin Seraphin,WAS,24,53,25,28,10.9,4.7,2.1,4.2,50.5,0.0,0.0,0.0,0.5,0.6,87.1,1.0,1.4,2.4,0.3,0.8,0.1,0.5,1.9,8.9,0,0,-0.6,202338,1610612764
309,310,Jannero Pargo,CHA,34,29,15,14,8.3,4.7,1.8,4.1,44.1,0.8,2.1,40.0,0.3,0.4,72.7,0.0,0.7,0.7,1.8,0.9,0.5,0.0,0.6,8.9,0,0,-1.8,2457,1610612766
310,311,Lavoy Allen,IND,25,65,18,47,16.5,4.7,2.1,4.6,44.7,0.0,0.2,15.4,0.5,0.8,66.0,1.8,3.0,4.8,1.1,0.7,0.4,0.5,1.9,14.0,3,0,-3.2,202730,1610612754
311,312,Charlie Villanueva,DET,29,20,5,15,9.0,4.6,1.8,4.6,38.0,0.7,2.8,25.0,0.4,0.7,57.1,0.3,1.4,1.7,0.3,0.4,0.2,0.3,0.8,8.1,0,0,-3.6,101111,1610612765
312,313,Isaiah Canaan,HOU,23,22,14,8,11.5,4.6,1.4,4.0,35.6,0.8,2.5,32.7,1.0,1.3,72.4,0.3,0.8,1.1,1.0,1.0,0.4,0.2,1.1,8.1,0,0,-1.8,203477,1610612745
313,314,Jae Crowder,DAL,23,78,47,31,16.1,4.6,1.7,3.8,43.9,0.6,1.9,33.1,0.6,0.8,75.4,0.6,1.9,2.5,0.8,0.5,0.8,0.3,1.3,11.3,0,0,3.1,203109,1610612742
314,315,Jason Terry,BKN,36,35,17,18,16.3,4.5,1.6,4.3,36.2,1.1,2.9,37.9,0.3,0.4,66.7,0.1,0.9,1.1,1.6,0.8,0.4,0.0,1.4,8.6,0,0,-1.9,1891,1610612751
315,315,MarShon Brooks,LAL,25,35,13,22,9.0,4.5,1.6,3.6,45.6,0.4,0.7,52.0,0.9,1.3,72.7,0.3,1.3,1.5,0.7,0.7,0.4,0.1,0.6,8.3,0,0,0.7,202705,1610612747
316,317,Tony Snell,CHI,22,77,46,31,16.0,4.5,1.7,4.4,38.4,0.7,2.3,32.0,0.4,0.5,75.6,0.2,1.4,1.6,0.9,0.6,0.4,0.2,1.1,8.9,0,0,-1.5,203503,1610612741
317,318,Rashard Lewis,MIA,34,60,41,19,16.2,4.5,1.6,3.9,41.5,0.8,2.2,34.3,0.4,0.6,78.8,0.4,1.4,1.8,1.0,0.6,0.9,0.1,1.5,10.6,0,0,0.9,1740,1610612748
318,319,Darius Miller,NOP,24,45,14,31,16.1,4.4,1.6,3.7,44.0,0.6,1.7,32.5,0.6,0.8,80.6,0.2,1.0,1.2,1.0,0.5,0.5,0.2,2.0,9.0,0,0,1.1,203121,1610612740
319,320,Vitor Faverani,BOS,26,37,13,24,13.2,4.4,1.7,4.0,43.5,0.3,1.1,30.0,0.6,1.0,64.9,1.1,2.3,3.5,0.4,1.1,0.4,0.7,2.0,11.4,1,0,-2.6,203543,1610612738
320,321,Gustavo Ayon,ATL,29,26,12,14,16.5,4.3,2.0,3.9,51.0,0.0,0.0,0.0,0.3,0.8,40.0,1.6,3.2,4.8,1.1,1.1,1.0,0.4,1.8,14.6,1,0,-1.0,202970,1610612737
321,322,Kenyon Martin,NYK,36,32,13,19,19.8,4.3,2.0,3.8,51.2,0.0,0.0,0.0,0.3,0.6,57.9,1.1,3.1,4.2,1.6,0.8,0.8,0.8,2.7,15.7,0,0,1.0,2030,1610612752
322,323,Carl Landry,SAC,30,18,5,13,12.9,4.2,1.7,3.3,51.7,0.0,0.0,0.0,0.8,0.9,82.4,0.8,2.3,3.2,0.3,0.5,0.2,0.1,1.9,8.6,0,0,-3.7,201171,1610612758
323,324,Jonas Jerebko,DET,27,64,23,41,11.6,4.2,1.5,3.3,47.1,0.5,1.2,41.9,0.7,0.9,72.9,0.8,1.9,2.7,0.6,0.7,0.3,0.1,1.3,9.0,0,0,-1.4,201973,1610612765
324,325,Byron Mullens,PHI,25,45,16,29,9.2,4.2,1.6,3.7,44.2,0.7,2.0,37.1,0.2,0.4,50.0,0.5,1.5,2.0,0.3,0.6,0.3,0.2,1.4,8.3,0,0,-3.1,201957,1610612755
325,325,Mike Harris,UTA,31,20,1,19,11.2,4.2,1.5,3.1,47.5,0.0,0.1,0.0,1.3,1.4,96.3,0.8,0.9,1.7,0.3,0.6,0.8,0.4,1.8,9.5,0,0,0.7,200839,1610612762
326,327,Anthony Bennett,CLE,21,52,20,32,12.7,4.2,1.5,4.3,35.6,0.3,1.0,24.5,0.8,1.3,63.8,0.9,2.0,3.0,0.3,0.9,0.4,0.2,1.8,9.0,2,0,-1.6,203461,1610612739
327,328,Nick Collison,OKC,33,81,58,23,16.7,4.2,1.7,3.0,55.6,0.0,0.2,23.5,0.8,1.1,71.0,1.4,2.2,3.6,1.3,0.9,0.4,0.3,2.3,11.7,0,0,4.1,2555,1610612760
328,329,Jorge Gutierrez,BKN,25,15,8,7,16.3,4.1,1.7,3.6,46.3,0.2,0.8,25.0,0.6,0.8,75.0,0.2,1.3,1.5,2.0,0.9,0.7,0.1,2.5,10.2,0,0,-2.5,203268,1610612751
329,330,Jarvis Varnado,PHI,26,24,5,19,14.1,4.1,1.5,2.5,60.0,0.0,0.0,0.0,1.1,2.2,51.9,0.8,1.8,2.6,0.5,0.4,0.4,1.2,2.6,12.5,0,0,-3.9,202363,1610612755
330,331,Shane Battier,MIA,35,73,49,24,20.1,4.1,1.4,3.8,38.2,1.0,2.9,34.8,0.2,0.3,65.2,0.5,1.4,1.9,0.9,0.3,0.7,0.5,1.7,11.0,0,0,2.7,2203,1610612748
331,332,Will Barton,POR,23,41,27,14,9.4,4.0,1.6,3.8,41.7,0.2,0.8,30.3,0.6,0.8,81.3,0.4,1.4,1.8,0.8,0.4,0.2,0.2,0.8,8.2,2,0,-0.4,203115,1610612757
332,333,Josh Powell,HOU,31,1,0,1,19.4,4.0,2.0,6.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,1.0,1.0,12.0,0,0,-7.0,2694,1610612745
333,334,Alonzo Gee,CLE,27,65,29,36,15.7,4.0,1.5,3.6,41.5,0.3,0.9,32.8,0.7,0.9,70.5,0.5,1.8,2.3,0.7,0.7,0.6,0.2,1.5,9.6,0,0,-3.5,202087,1610612739
334,335,Alexey Shved,MIN,25,63,28,35,10.5,4.0,1.2,3.8,32.1,0.5,1.6,29.4,1.1,1.4,75.6,0.3,1.0,1.3,1.1,0.8,0.4,0.3,0.6,8.4,0,0,-0.6,203144,1610612750
335,336,Darius Morris,MEM,23,27,16,11,11.6,4.0,1.4,3.6,40.6,0.4,1.4,31.6,0.6,1.0,65.4,0.3,0.7,1.0,1.6,1.0,0.5,0.0,1.2,8.0,0,0,-2.4,202721,1610612763
336,336,Reggie Evans,SAC,34,54,18,36,16.6,4.0,1.3,2.8,47.3,0.0,0.0,0.0,1.3,2.4,55.4,2.1,4.1,6.2,0.4,1.1,0.7,0.1,2.2,13.1,2,0,-1.8,2501,1610612758
337,338,Toney Douglas,MIA,28,51,33,18,13.2,4.0,1.4,3.7,38.4,0.6,2.0,30.4,0.5,0.7,73.5,0.4,1.4,1.7,1.3,0.7,0.4,0.1,1.6,8.8,0,0,-0.3,201962,1610612748
338,339,Tyshawn Taylor,BKN,24,23,11,12,11.7,3.9,1.3,4.0,34.1,0.1,0.5,25.0,1.0,1.3,80.0,0.1,0.5,0.7,1.6,1.3,0.5,0.0,1.3,7.3,1,0,-5.7,203116,1610612751
339,340,Shabazz Muhammad,MIN,21,37,21,16,7.8,3.9,1.5,3.4,46.0,0.1,0.3,27.3,0.7,1.1,65.0,0.6,0.8,1.4,0.2,0.4,0.2,0.0,0.6,6.1,0,0,-2.0,203498,1610612750
340,341,Antawn Jamison,LAC,38,22,15,7,11.3,3.8,1.3,4.2,31.5,0.4,1.9,19.5,0.8,1.1,72.0,0.4,2.1,2.5,0.3,0.3,0.4,0.1,1.3,8.6,0,0,2.5,1712,1610612746
