Name,POS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,Team
Jumaine Jones,SF,0.8,2.3,34.4,0.3,1.0,29.5,0.3,0.5,60.9,0.5,1.2,38.5,0.9690000000000001,0.41,42,2.0,8.9,2.2,0.6,1.0,1.6,0.3,0.3,0.2,0.5,1.1,0.7,7.65,BOS
Kendrick Perkins,C,0.8,1.5,53.3,0.0,0.0,0.0,0.6,0.9,66.7,0.8,1.5,53.3,1.4669999999999999,0.53,10,0.0,3.5,2.2,0.5,0.9,1.4,0.3,0.0,0.2,0.5,0.6,0.6,22.82,BOS
Michael Stewart,PF,0.1,0.3,40.0,0.0,0.0,0.0,0.1,0.1,50.0,0.1,0.3,40.0,1.0,0.4,17,0.0,4.2,0.3,0.2,0.5,0.6,0.0,0.1,0.1,0.1,0.8,0.0,4.32,BOS
Allen Iverson,SG,9.1,23.4,38.7,1.2,4.1,28.6,7.1,9.5,74.5,7.9,19.3,40.8,1.125,0.41,48,47.0,42.5,26.4,0.7,3.0,3.7,6.8,2.4,0.1,4.4,1.8,1.6,19.3,PHI
Glenn Robinson,SF,6.5,14.6,44.8,0.8,2.4,34.0,2.7,3.3,83.2,5.7,12.2,46.9,1.137,0.48,42,42.0,31.8,16.6,1.1,3.4,4.5,1.4,1.0,0.2,2.5,2.3,0.5,15.07,PHI
Kenny Thomas,PF,5.1,11.0,46.9,0.0,0.1,20.0,3.3,4.4,75.2,5.1,10.9,47.0,1.237,0.47,74,72.0,36.5,13.6,3.5,6.6,10.1,1.5,1.1,0.4,2.3,3.0,0.6,16.0,PHI
Eric Snow,PG,3.6,8.7,41.3,0.0,0.2,11.1,3.1,3.9,79.7,3.6,8.5,42.0,1.18,0.41,82,82.0,36.2,10.3,0.8,2.7,3.4,6.9,1.2,0.1,2.3,2.6,3.0,13.52,PHI
Marc Jackson,PF,3.2,7.8,41.5,0.0,0.0,0.0,2.9,3.7,79.0,3.2,7.7,41.8,1.205,0.42,22,13.0,27.2,9.4,2.0,3.7,5.7,0.8,0.5,0.3,1.1,2.0,0.8,13.24,PHI
Aaron McKie,SG,3.5,7.7,45.9,1.0,2.3,43.6,1.1,1.5,75.7,2.5,5.4,46.9,1.194,0.52,75,41.0,28.2,9.2,0.6,2.8,3.4,2.6,1.1,0.3,1.4,1.9,1.9,13.98,PHI
Derrick Coleman,PF,3.1,7.6,41.3,0.2,1.1,22.2,1.4,1.9,75.4,2.9,6.6,44.4,1.046,0.43,34,30.0,24.8,8.0,1.3,4.3,5.6,1.4,0.7,0.8,1.7,2.3,0.8,11.72,PHI
Samuel Dalembert,C,3.3,6.1,54.1,0.0,0.0,0.0,1.4,2.1,64.4,3.3,6.1,54.2,1.307,0.54,82,53.0,26.8,8.0,2.4,5.3,7.6,0.3,0.5,2.3,1.0,3.3,0.2,16.28,PHI
Willie Green,SG,2.7,6.7,40.1,0.4,1.2,31.1,1.1,1.5,72.8,2.3,5.6,41.9,1.02,0.43,53,0.0,14.5,6.9,0.3,0.9,1.2,1.0,0.5,0.1,1.1,1.6,0.9,10.83,PHI
John Salmons,SF,2.1,5.4,38.7,0.6,1.9,34.0,0.9,1.2,77.2,1.4,3.5,41.3,1.065,0.45,77,24.0,20.8,5.8,0.5,2.1,2.5,1.7,0.8,0.2,1.0,1.6,1.7,10.68,PHI
Kyle Korver,G,1.6,4.4,35.2,1.1,2.8,39.1,0.3,0.3,79.2,0.5,1.6,28.3,1.0090000000000001,0.48,74,0.0,11.9,4.5,0.4,1.1,1.5,0.5,0.3,0.1,0.6,1.4,1.0,10.14,PHI
Zendon Hamilton,C,1.1,2.1,53.7,0.0,0.0,0.0,1.5,2.1,69.8,1.1,2.1,53.7,1.7790000000000001,0.54,46,0.0,10.3,3.7,1.1,2.1,3.2,0.3,0.2,0.2,0.6,1.6,0.5,16.07,PHI
Greg Buckner,SG,1.2,3.3,37.7,0.2,0.8,27.3,0.4,0.5,74.1,1.0,2.5,41.2,0.937,0.41,53,3.0,13.3,3.1,0.5,1.4,1.9,0.8,0.4,0.1,0.6,1.5,1.3,7.4,PHI
Amal McCaskill,C,0.8,2.0,40.2,0.0,0.0,0.0,0.3,0.5,70.4,0.8,2.0,40.5,0.966,0.4,59,3.0,10.8,1.9,0.8,1.4,2.3,0.3,0.2,0.3,0.4,1.5,0.8,7.43,PHI
Vince Carter,G,8.3,20.0,41.7,1.3,3.3,38.3,4.6,5.7,80.6,7.1,16.6,42.4,1.129,0.45,73,73.0,38.2,22.5,1.3,3.5,4.8,4.8,1.2,0.9,3.1,2.9,1.6,19.99,TOR
Jalen Rose,SG,6.2,15.0,41.0,0.9,3.0,31.1,3.0,3.6,82.2,5.2,12.1,43.4,1.077,0.44,50,50.0,39.4,16.2,0.5,3.5,4.0,5.5,0.8,0.4,3.4,2.8,1.6,12.41,TOR
Donyell Marshall,PF,6.3,13.4,46.7,1.8,4.5,40.3,1.8,2.5,74.1,4.4,8.9,50.0,1.206,0.54,66,66.0,39.1,16.2,2.8,8.0,10.7,1.4,1.2,1.6,1.4,3.0,1.0,19.03,TOR
Chris Bosh,PF,4.4,9.5,45.9,0.1,0.2,35.7,2.7,3.8,70.1,4.3,9.3,46.1,1.209,0.46,75,63.0,33.5,11.5,2.5,4.9,7.4,1.0,0.8,1.4,1.4,2.9,0.7,15.24,TOR
Alvin Williams,PG,3.6,8.9,40.5,0.5,1.6,29.2,1.2,1.5,77.6,3.1,7.3,43.0,0.996,0.43,56,54.0,30.9,8.8,0.3,2.4,2.7,4.0,1.0,0.2,1.4,2.0,2.9,11.38,TOR
Antonio Davis,PF,3.1,8.0,38.3,0.0,0.0,0.0,2.5,3.3,75.5,3.1,8.0,38.3,1.075,0.38,15,15.0,35.9,8.6,3.3,6.3,9.5,0.9,0.5,0.5,1.4,3.0,0.7,11.86,TOR
Morris Peterson,SG,2.9,7.2,40.5,1.5,4.1,37.1,0.9,1.1,80.9,1.4,3.0,45.3,1.155,0.51,82,29.0,26.2,8.3,0.4,2.8,3.2,1.4,1.1,0.2,0.8,2.5,1.6,12.11,TOR
Lamond Murray,SF,2.3,6.5,35.3,0.6,1.8,35.0,0.7,1.1,68.6,1.7,4.7,35.5,0.9159999999999999,0.4,33,4.0,15.7,6.0,0.4,2.3,2.7,0.8,0.5,0.2,1.2,1.4,0.7,8.89,TOR
Jerome Williams,PF,1.9,3.8,49.1,0.0,0.1,0.0,1.4,1.9,72.4,1.9,3.7,50.0,1.351,0.49,15,12.0,27.1,5.1,2.3,6.2,8.5,0.7,1.3,0.2,1.5,2.0,0.5,14.76,TOR
Rod Strickland,PG,1.9,5.6,33.3,0.0,0.2,0.0,1.0,1.5,68.2,1.9,5.4,34.6,0.845,0.33,15,1.0,18.8,4.7,0.7,1.8,2.5,3.9,0.5,0.3,1.2,1.1,3.3,14.9,TOR
Dion Glover,SG,1.8,4.6,38.5,0.3,1.0,28.6,0.7,1.0,71.4,1.5,3.6,41.2,0.985,0.42,14,4.0,12.7,4.6,0.3,1.8,2.1,1.1,0.7,0.1,1.4,1.2,0.8,12.2,TOR
Milt Palacio,PG,1.8,5.1,34.9,0.1,0.4,15.4,0.8,1.2,66.2,1.7,4.6,36.8,0.862,0.36,59,13.0,20.5,4.4,0.3,1.5,1.7,3.1,0.7,0.2,1.5,1.5,2.1,7.44,TOR
Lonny Baxter,PF,1.7,3.6,46.9,0.0,0.0,0.0,0.8,1.6,53.6,1.7,3.5,47.2,1.172,0.47,36,4.0,13.5,4.2,1.2,2.2,3.4,0.3,0.4,0.5,0.6,1.9,0.5,12.74,TOR
Roger Mason Jr.,SG,1.3,3.8,35.6,0.5,1.4,36.4,0.8,1.0,86.4,0.8,2.3,35.2,1.069,0.43,23,3.0,12.4,4.0,0.0,1.2,1.2,1.0,0.4,0.3,0.8,1.3,1.3,7.71,TOR
Chris Jefferies,SG,1.5,3.0,50.0,0.5,1.5,33.3,0.5,0.5,100.0,1.0,1.5,66.7,1.3330000000000002,0.58,2,0.0,4.0,4.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,1.0,8.42,TOR
Jannero Pargo,PG,1.8,5.8,31.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8,4.8,37.5,0.621,0.31,5,0.0,14.2,3.6,0.0,0.8,0.8,2.4,0.8,0.2,1.0,1.4,2.4,11.46,TOR
Michael Curry,SF,1.1,2.8,38.8,0.0,0.2,20.0,0.7,0.8,84.5,1.0,2.6,40.3,1.041,0.4,70,15.0,17.6,2.9,0.3,0.9,1.2,0.8,0.3,0.1,0.7,2.2,1.1,3.65,TOR
Jerome Moiso,C,1.1,2.4,47.6,0.0,0.0,0.0,0.6,1.1,57.9,1.1,2.4,48.2,1.214,0.48,35,1.0,11.9,2.9,1.2,2.1,3.2,0.2,0.5,0.3,0.7,1.2,0.3,12.37,TOR
Corie Blount,PF,1.1,2.9,38.3,0.0,0.0,0.0,0.1,0.2,66.7,1.1,2.9,38.3,0.809,0.38,16,0.0,18.4,2.4,1.4,2.9,4.3,0.6,0.7,0.3,0.5,3.1,1.3,12.01,TOR
Rick Brunson,PG,0.7,1.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.3,50.0,1.0,0.5,3,0.0,3.3,1.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,inf,13.1,TOR
Mengke Bateer,C,0.6,1.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,57.1,1.143,0.57,7,0.0,5.7,1.1,0.7,0.4,1.1,0.1,0.1,0.0,0.3,1.4,0.5,7.31,TOR
Robert Archibald,PF,0.3,1.0,26.7,0.0,0.0,0.0,0.4,0.9,48.1,0.3,1.0,26.7,0.9670000000000001,0.27,30,3.0,8.2,1.0,0.7,1.0,1.7,0.4,0.4,0.1,0.3,1.6,1.3,5.7,TOR
Michael Bradley,PF,0.2,0.6,33.3,0.0,0.0,0.0,0.2,0.4,50.0,0.2,0.6,33.3,1.0,0.33,5,0.0,7.6,0.6,0.2,2.0,2.2,0.2,0.2,0.0,0.6,1.2,0.3,4.14,TOR
Jason Richardson,SG,7.2,16.5,43.8,1.0,3.5,28.2,3.3,4.8,68.4,6.2,13.0,48.1,1.138,0.47,78,78.0,37.6,18.7,1.6,5.1,6.7,2.9,1.1,0.5,2.5,2.3,1.2,16.81,GS
Nick Van Exel,PG,4.8,12.3,39.0,1.2,3.8,30.7,1.8,2.5,70.7,3.6,8.4,42.9,1.023,0.44,39,29.0,32.2,12.6,0.4,2.3,2.7,5.3,0.5,0.1,2.0,1.5,2.6,13.06,GS
Erick Dampier,C,4.7,8.8,53.5,0.0,0.0,0.0,2.9,4.5,65.4,4.7,8.8,53.7,1.405,0.54,74,74.0,32.5,12.3,4.6,7.3,12.0,0.8,0.4,1.9,1.8,3.1,0.5,20.24,GS
Clifford Robinson,PF,4.5,11.5,38.7,1.4,3.8,35.7,1.5,2.1,71.1,3.1,7.7,40.3,1.023,0.45,82,82.0,34.7,11.8,0.7,3.3,3.9,3.3,0.8,0.9,2.1,2.9,1.6,10.82,GS
Mike Dunleavy,SG,4.3,9.6,44.9,1.3,3.4,37.0,1.8,2.5,74.1,3.1,6.2,49.1,1.218,0.51,75,69.0,31.1,11.7,1.2,4.7,5.9,2.9,0.9,0.2,1.9,2.3,1.5,15.09,GS
Speedy Claxton,PG,3.7,8.7,42.7,0.1,0.4,18.2,3.0,3.7,81.3,3.7,8.4,43.8,1.21,0.43,60,29.0,26.6,10.6,0.6,2.0,2.6,4.5,1.6,0.2,1.7,2.4,2.6,17.31,GS
Troy Murphy,PF,3.8,8.7,44.0,0.2,0.6,29.4,2.1,2.9,75.0,3.6,8.1,45.1,1.148,0.45,28,0.0,21.8,10.0,1.7,4.5,6.2,0.7,0.4,0.6,1.2,2.1,0.6,16.81,GS
Brian Cardinal,PF,2.9,6.1,47.2,0.7,1.6,44.4,3.1,3.6,87.8,2.2,4.5,48.2,1.5730000000000002,0.53,76,11.0,21.5,9.6,1.3,2.9,4.2,1.4,0.9,0.3,1.1,2.7,1.2,19.44,GS
Calbert Cheaney,SG,3.5,7.3,48.1,0.0,0.1,0.0,0.6,1.0,61.0,3.5,7.2,48.9,1.043,0.48,79,7.0,26.2,7.6,1.0,2.3,3.3,1.7,0.8,0.2,1.1,2.3,1.6,10.58,GS
Mickael Pietrus,SF,1.8,4.4,41.6,0.7,2.0,33.3,1.0,1.4,69.3,1.2,2.4,48.4,1.208,0.49,53,22.0,14.1,5.3,0.9,1.3,2.2,0.5,0.6,0.2,0.8,1.9,0.7,12.91,GS
Avery Johnson,PG,1.7,4.3,40.2,0.0,0.1,0.0,1.1,1.7,66.7,1.7,4.3,40.8,1.065,0.4,46,1.0,13.8,4.6,0.1,0.7,0.7,2.4,0.6,0.1,1.1,0.7,2.2,11.67,GS
Sean Lampley,SF,1.3,2.0,65.0,0.0,0.0,0.0,0.8,1.2,66.7,1.3,2.0,65.0,1.7,0.65,10,0.0,6.3,3.4,0.2,0.9,1.1,0.2,0.0,0.1,0.3,0.2,0.7,21.65,GS
Adonal Foyle,C,1.3,3.0,45.4,0.0,0.0,0.0,0.4,0.8,54.3,1.3,3.0,45.4,1.054,0.45,44,8.0,13.0,3.1,1.2,2.6,3.8,0.4,0.1,1.0,0.5,1.5,0.8,13.08,GS
J.R. Bremer,PG,0.8,4.2,19.0,0.0,1.6,0.0,0.0,0.0,0.0,0.8,2.6,30.8,0.381,0.19,5,0.0,8.0,1.6,0.4,0.2,0.6,2.4,0.0,0.0,1.0,1.0,2.4,6.12,GS
Dan Langhi,PF,0.5,1.5,33.3,0.0,0.0,0.0,0.5,0.5,100.0,0.5,1.5,33.3,1.0,0.33,4,0.0,4.3,1.5,0.0,0.8,0.8,0.0,0.0,0.0,0.5,1.3,0.0,1.79,GS
Rusty LaRue,SG,0.3,0.8,33.3,0.3,0.3,100.0,0.3,0.5,50.0,0.0,0.5,0.0,1.3330000000000002,0.5,4,0.0,5.5,1.0,0.0,0.8,0.8,0.5,0.5,0.0,1.0,0.5,0.5,3.11,GS
Cherokee Parks,PF,0.3,0.8,40.0,0.0,0.0,0.0,0.3,0.5,66.7,0.3,0.8,40.0,1.2,0.4,12,0.0,5.3,1.0,0.3,0.5,0.8,0.1,0.0,0.3,0.2,0.6,0.5,7.07,GS
Popeye Jones,PF,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,5,0.0,2.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,-7.85,GS
Corey Maggette,SF,6.2,13.9,44.7,1.0,3.2,32.9,7.2,8.5,84.8,5.2,10.7,48.2,1.489,0.48,73,72.0,36.0,20.7,1.3,4.6,5.9,3.1,0.9,0.2,2.8,3.0,1.1,20.1,LAC
Elton Brand,PF,7.0,14.2,49.3,0.0,0.0,0.0,6.0,7.7,77.3,7.0,14.2,49.3,1.4040000000000001,0.49,69,68.0,38.7,20.0,3.9,6.4,10.3,3.3,0.9,2.2,2.8,3.3,1.2,23.32,LAC
Quentin Richardson,SF,6.5,16.4,39.8,1.8,5.2,35.2,2.3,3.1,74.0,4.7,11.2,42.0,1.05,0.45,65,64.0,36.0,17.2,2.2,4.1,6.4,2.1,1.0,0.3,2.2,2.0,1.0,15.06,LAC
Chris Wilcox,PF,3.5,6.7,52.1,0.0,0.0,0.0,1.6,2.3,70.0,3.5,6.7,52.2,1.2819999999999998,0.52,65,17.0,20.6,8.6,1.9,2.8,4.7,0.8,0.4,0.3,1.2,2.8,0.6,15.39,LAC
Marko Jaric,PG,3.2,8.2,38.8,0.9,2.6,34.0,1.3,1.7,73.3,2.3,5.6,41.0,1.038,0.44,58,50.0,30.3,8.5,0.8,2.3,3.0,4.8,1.6,0.3,2.0,2.3,2.4,12.59,LAC
Bobby Simmons,SF,2.6,6.7,39.4,0.0,0.2,16.7,2.5,3.0,83.4,2.6,6.4,40.2,1.172,0.4,56,8.0,24.6,7.8,2.1,2.6,4.7,1.7,0.9,0.3,1.3,3.0,1.3,12.66,LAC
Eddie House,SG,2.7,7.5,35.9,0.9,2.3,37.5,0.6,0.8,80.0,1.8,5.2,35.1,0.9109999999999999,0.42,60,10.0,19.8,6.8,0.5,1.8,2.3,2.5,1.1,0.1,1.1,1.5,2.3,12.05,LAC
Predrag Drobnjak,C,2.4,6.2,39.3,0.2,0.6,30.6,1.2,1.4,84.9,2.3,5.6,40.2,1.008,0.41,61,14.0,15.6,6.3,0.9,2.3,3.2,0.6,0.4,0.4,0.8,1.4,0.8,12.65,LAC
Keyon Dooling,PG,2.4,6.1,38.9,0.1,0.8,17.4,1.3,1.6,83.0,2.2,5.3,42.2,1.023,0.4,58,24.0,19.6,6.2,0.3,1.1,1.4,2.2,0.8,0.1,1.1,1.9,2.0,9.96,LAC
Chris Kaman,C,2.4,5.3,46.0,0.0,0.0,0.0,1.2,1.7,69.7,2.4,5.3,46.2,1.147,0.46,82,61.0,22.5,6.1,1.5,4.1,5.6,1.0,0.3,0.9,1.9,2.6,0.5,9.61,LAC
Matt Barnes,SF,1.7,3.6,45.7,0.1,0.3,15.4,1.1,1.6,70.5,1.6,3.3,48.8,1.239,0.46,38,9.0,19.1,4.5,1.4,2.6,4.0,1.3,0.7,0.1,1.2,2.0,1.1,10.64,LAC
Doug Overton,PG,1.7,4.3,40.5,0.1,0.4,13.0,0.4,0.5,72.4,1.7,3.9,43.5,0.9109999999999999,0.41,55,11.0,18.4,3.9,0.3,1.3,1.5,2.4,0.5,0.0,1.0,1.5,2.4,7.45,LAC
Melvin Ely,C,1.6,3.6,43.1,0.0,0.0,0.0,0.6,1.0,59.5,1.6,3.6,43.4,1.026,0.43,42,2.0,12.1,3.7,1.1,1.3,2.4,0.5,0.2,0.4,0.5,1.6,1.1,11.2,LAC
Glen Rice,SF,1.2,4.2,28.9,0.3,1.6,17.9,0.9,0.9,100.0,0.9,2.7,35.4,0.868,0.32,18,0.0,14.6,3.7,0.5,1.8,2.3,1.3,0.3,0.0,0.7,1.2,1.8,7.25,LAC
Randy Livingston,PG,0.5,2.5,20.0,0.0,0.8,0.0,1.0,1.5,66.7,0.5,1.8,28.6,0.8,0.2,4,0.0,12.0,2.0,0.5,1.3,1.8,1.0,0.5,0.0,1.0,1.8,1.0,1.72,LAC
ZhiZhi Wang,C,0.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.5,0.0,4.0,0.0,2,0.0,4.5,2.0,0.0,2.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,11.54,LAC
Olden Polynice,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,6.0,0.0,0.5,0.5,1.0,0.5,0.5,0.0,2.0,1.0,0.3,-9.28,LAC
Kobe Bryant,SF,7.9,18.1,43.8,1.1,3.3,32.7,7.0,8.2,85.2,6.8,14.8,46.3,1.3219999999999998,0.47,65,64.0,37.6,24.0,1.6,3.9,5.5,5.1,1.7,0.4,2.6,2.7,1.9,23.67,LAL
Shaquille O'Neal,C,8.3,14.1,58.4,0.0,0.0,0.0,4.9,10.1,49.0,8.3,14.1,58.4,1.518,0.58,67,67.0,36.8,21.5,3.7,7.8,11.5,2.9,0.5,2.5,2.9,3.4,1.0,24.48,LAL
Gary Payton,PG,5.9,12.5,47.1,0.7,2.0,33.3,2.2,3.1,71.4,5.2,10.5,49.7,1.171,0.5,82,82.0,34.5,14.6,0.9,3.3,4.2,5.5,1.2,0.2,1.8,2.1,3.0,17.34,LAL
Karl Malone,PF,4.6,9.5,48.3,0.0,0.0,0.0,4.0,5.4,74.7,4.6,9.5,48.4,1.385,0.48,42,42.0,32.7,13.2,1.5,7.3,8.7,3.9,1.2,0.5,2.5,2.8,1.6,17.82,LAL
Slava Medvedenko,PF,3.5,7.9,44.1,0.0,0.0,0.0,1.3,1.7,76.7,3.5,7.9,44.4,1.048,0.44,68,38.0,21.2,8.3,2.2,2.9,5.0,0.8,0.6,0.3,0.9,2.8,1.0,13.6,LAL
Devean George,SF,2.8,7.0,40.8,0.8,2.3,34.9,0.9,1.2,76.0,2.0,4.7,43.6,1.058,0.46,82,48.0,23.8,7.4,1.1,3.0,4.0,1.4,1.0,0.5,1.1,2.3,1.3,11.57,LAL
Derek Fisher,PG,2.5,7.0,35.2,0.6,2.2,29.0,1.5,1.9,79.7,1.8,4.8,38.0,1.0070000000000001,0.4,82,3.0,21.6,7.1,0.4,1.5,1.9,2.3,1.3,0.0,1.0,1.4,2.4,11.53,LAL
Kareem Rush,SG,2.6,6.0,44.0,0.7,1.9,34.8,0.4,0.7,59.6,2.0,4.1,48.3,1.063,0.5,72,15.0,17.3,6.4,0.3,1.1,1.3,0.8,0.5,0.3,0.7,1.5,1.2,10.36,LAL
Maurice Carter,PG,1.3,3.5,35.7,0.3,0.8,33.3,2.8,3.0,91.7,1.0,2.8,36.4,1.571,0.39,4,0.0,12.5,5.5,0.0,0.8,0.8,0.5,0.0,0.0,1.5,1.3,0.3,5.78,LAL
Rick Fox,SF,1.9,4.9,39.2,0.4,1.6,24.6,0.6,0.8,73.3,1.5,3.3,46.4,0.9840000000000001,0.43,38,34.0,22.3,4.8,0.8,1.9,2.7,2.6,0.8,0.1,1.3,2.6,2.0,7.98,LAL
Brian Cook,PF,1.9,4.0,47.5,0.0,0.1,0.0,0.6,0.8,75.0,1.9,3.9,49.3,1.099,0.48,35,2.0,12.6,4.4,0.9,2.0,2.9,0.6,0.5,0.5,0.5,1.8,1.2,14.1,LAL
Horace Grant,C,1.7,4.1,41.1,0.0,0.0,0.0,0.7,1.0,72.2,1.7,4.1,41.3,0.996,0.41,55,10.0,20.1,4.1,1.4,2.8,4.2,1.3,0.4,0.4,0.5,1.3,2.4,10.61,LAL
Bryon Russell,SF,1.4,3.4,40.2,0.6,1.6,38.4,0.7,0.9,76.9,0.8,1.8,41.7,1.1840000000000002,0.49,72,1.0,13.1,4.0,0.4,1.6,2.0,1.0,0.4,0.2,0.5,1.5,1.9,11.66,LAL
Jamal Sampson,C,1.1,2.3,47.8,0.0,0.0,0.0,0.7,1.2,58.3,1.1,2.3,47.8,1.261,0.48,10,2.0,13.0,2.9,2.3,2.9,5.2,0.7,0.2,0.4,0.6,1.6,1.2,15.11,LAL
Luke Walton,SF,0.9,2.1,42.5,0.2,0.5,33.3,0.4,0.6,70.5,0.7,1.6,45.6,1.137,0.47,72,2.0,10.1,2.4,0.5,1.2,1.8,1.6,0.4,0.1,0.6,1.0,2.6,12.69,LAL
Ime Udoka,F,0.8,2.3,33.3,0.0,0.3,0.0,0.5,1.0,50.0,0.8,2.0,37.5,0.889,0.33,4,0.0,7.0,2.0,0.3,1.0,1.3,0.5,0.5,0.3,0.8,0.8,0.7,6.67,LAL
Jannero Pargo,PG,0.5,1.2,37.5,0.2,0.3,50.0,0.0,0.0,0.0,0.3,0.9,33.3,0.875,0.44,13,0.0,4.8,1.1,0.0,0.5,0.5,0.8,0.2,0.0,0.9,0.4,0.9,11.46,LAL
Stephon Marbury,PG,7.7,17.8,43.2,1.1,3.5,31.4,4.3,5.4,79.5,6.6,14.4,46.1,1.168,0.46,34,34.0,41.6,20.8,0.6,2.9,3.4,8.3,1.9,0.1,2.9,2.2,2.9,20.41,PHX
